date,station_id,latitude,longitude,observed_precip,modeled_precip,obs_binary_precip,mod_binary_precip
2010-05-03,STN002,43.618489980893436,-108.5013580075425,0.0,0.007020122137142544,0,0
2010-05-03,STN003,44.250905574974226,-79.69114614959705,0.0,0.11754115938727186,0,1
2010-05-03,STN004,43.6915730498995,-84.5146031946246,0.0,0.23589820627468394,0,1
2010-05-03,STN005,34.618544684408,-95.68631596963328,0.0,0.015194938311687337,0,0
2010-05-03,STN006,40.9867876240864,-103.41028731879676,0.0,0.026105705329429525,0,0
2010-05-03,STN007,35.778026603155034,-97.29261630077912,2.298427443965339,2.246707492625293,1,1
2010-05-03,STN008,34.05486810905056,-94.2724984834806,0.0,0.17763960107849353,0,1
2010-05-03,STN009,31.98364250944881,-98.77615538456827,0.0,0.0570222556383849,0,0
2010-05-03,STN010,45.86736571643675,-71.9267681561182,0.0,0.06896336473206209,0,0
2010-05-04,STN001,49.41274376439993,-113.03762482019269,0.0,0.0074814727989144444,0,0
2010-05-04,STN002,43.618489980893436,-108.5013580075425,0.524948484781777,0.54154641620287,1,1
2010-05-04,STN003,44.250905574974226,-79.69114614959705,0.0,0.04178094097166394,0,0
2010-05-04,STN004,43.6915730498995,-84.5146031946246,0.0,0.04171040413508806,0,0
2010-05-04,STN005,34.618544684408,-95.68631596963328,1.1195373387614276,1.4719797168998914,1,1
2010-05-04,STN006,40.9867876240864,-103.41028731879676,0.0,0.06116242515701528,0,0
2010-05-04,STN007,35.778026603155034,-97.29261630077912,0.0,0.1286452260385564,0,1
2010-05-04,STN008,34.05486810905056,-94.2724984834806,0.0,0.01999798199325356,0,0
2010-05-04,STN009,31.98364250944881,-98.77615538456827,0.0,0.02888720366762374,0,0
2010-05-04,STN010,45.86736571643675,-71.9267681561182,0.0,0.02199546563409075,0,0
2010-05-05,STN001,49.41274376439993,-113.03762482019269,0.0,0.052986503698142555,0,0
2010-05-05,STN002,43.618489980893436,-108.5013580075425,11.059434983966343,10.82860093808523,1,1
2010-05-05,STN003,44.250905574974226,-79.69114614959705,0.0,0.019325250177069386,0,0
2010-05-05,STN004,43.6915730498995,-84.5146031946246,0.0,0.0965945846091491,0,0
2010-05-05,STN005,34.618544684408,-95.68631596963328,0.0,0.023993679706095915,0,0
2010-05-05,STN006,40.9867876240864,-103.41028731879676,0.0006692327080503099,0.12066371134324959,0,1
2010-05-05,STN007,35.778026603155034,-97.29261630077912,0.0,0.02349081233566798,0,0
2010-05-05,STN008,34.05486810905056,-94.2724984834806,0.03079231549286228,0.04376379265039891,0,0
2010-05-05,STN009,31.98364250944881,-98.77615538456827,2.9281539556845897,3.4039889212681245,1,1
2010-05-05,STN010,45.86736571643675,-71.9267681561182,0.0,0.13545997858147213,0,1
2010-05-06,STN001,49.41274376439993,-113.03762482019269,0.09098270986266585,0.09477135215613779,0,0
2010-05-06,STN002,43.618489980893436,-108.5013580075425,0.0,0.02439341774874476,0,0
2010-05-06,STN003,44.250905574974226,-79.69114614959705,0.0,0.08567507530220947,0,0
2010-05-06,STN004,43.6915730498995,-84.5146031946246,0.0,0.37045095602824113,0,1
2010-05-06,STN005,34.618544684408,-95.68631596963328,0.0,0.13443666519576278,0,1
2010-05-06,STN006,40.9867876240864,-103.41028731879676,0.0,0.3079980394489954,0,1
2010-05-06,STN007,35.778026603155034,-97.29261630077912,0.0,0.09312022201024647,0,0
2010-05-06,STN008,34.05486810905056,-94.2724984834806,0.0,0.01884276206029251,0,0
2010-05-06,STN009,31.98364250944881,-98.77615538456827,0.0,0.019918351839271046,0,0
2010-05-06,STN010,45.86736571643675,-71.9267681561182,0.0,0.046240464650007834,0,0
2010-05-07,STN001,49.41274376439993,-113.03762482019269,0.9678805028122014,1.3143535340098187,1,1
2010-05-07,STN002,43.618489980893436,-108.5013580075425,2.804361556950023,2.765406306695068,1,1
2010-05-07,STN003,44.250905574974226,-79.69114614959705,0.0,0.13886321140292476,0,1
2010-05-07,STN004,43.6915730498995,-84.5146031946246,0.27572407372693075,0.5010158789250608,1,1
2010-05-07,STN005,34.618544684408,-95.68631596963328,0.0,0.0958104179651065,0,0
2010-05-07,STN006,40.9867876240864,-103.41028731879676,0.0,0.004615510372275626,0,0
2010-05-07,STN007,35.778026603155034,-97.29261630077912,0.0,0.08206464555059824,0,0
2010-05-07,STN008,34.05486810905056,-94.2724984834806,0.0,0.016211870390087844,0,0
2010-05-07,STN009,31.98364250944881,-98.77615538456827,0.0,0.03732968504194274,0,0
2010-05-07,STN010,45.86736571643675,-71.9267681561182,4.117996724865464,3.6900561601203625,1,1
2010-05-08,STN001,49.41274376439993,-113.03762482019269,0.0,0.02902956430358472,0,0
2010-05-08,STN002,43.618489980893436,-108.5013580075425,0.0,0.0508097092253576,0,0
2010-05-08,STN003,44.250905574974226,-79.69114614959705,0.0,0.15735649042709562,0,1
2010-05-08,STN004,43.6915730498995,-84.5146031946246,2.371498934244151,2.2013289267975202,1,1
2010-05-08,STN005,34.618544684408,-95.68631596963328,0.0,0.1147786040934785,0,1
2010-05-08,STN006,40.9867876240864,-103.41028731879676,0.0,0.01302331891153521,0,0
2010-05-08,STN007,35.778026603155034,-97.29261630077912,0.0,0.05847170049819015,0,0
2010-05-08,STN008,34.05486810905056,-94.2724984834806,0.0,0.042287104577759346,0,0
2010-05-08,STN009,31.98364250944881,-98.77615538456827,19.32808870729598,22.107533128114145,1,1
2010-05-08,STN010,45.86736571643675,-71.9267681561182,0.0,0.135410737207005,0,1
2010-05-09,STN001,49.41274376439993,-113.03762482019269,2.9433894152103437,2.755682327336655,1,1
2010-05-09,STN002,43.618489980893436,-108.5013580075425,1.468883599001548,1.6943589839595785,1,1
2010-05-09,STN003,44.250905574974226,-79.69114614959705,0.0,0.14135167184016278,0,1
2010-05-09,STN004,43.6915730498995,-84.5146031946246,18.719804432309665,17.378992882326386,1,1
2010-05-09,STN005,34.618544684408,-95.68631596963328,0.0,0.050696720272004725,0,0
2010-05-09,STN006,40.9867876240864,-103.41028731879676,0.0,0.1029302406568456,0,1
2010-05-09,STN007,35.778026603155034,-97.29261630077912,0.0,0.09821782891844522,0,0
2010-05-09,STN008,34.05486810905056,-94.2724984834806,0.0,0.20978007397581197,0,1
2010-05-09,STN009,31.98364250944881,-98.77615538456827,0.0,0.006272312621321856,0,0
2010-05-09,STN010,45.86736571643675,-71.9267681561182,0.0,0.12604163113337252,0,1
2010-05-10,STN001,49.41274376439993,-113.03762482019269,0.0,0.0714680321564663,0,0
2010-05-10,STN002,43.618489980893436,-108.5013580075425,0.0,0.0376718363860826,0,0
2010-05-10,STN003,44.250905574974226,-79.69114614959705,1.3229872813266157,1.3117251355960824,1,1
2010-05-10,STN004,43.6915730498995,-84.5146031946246,0.0,0.08775777757373576,0,0
2010-05-10,STN005,34.618544684408,-95.68631596963328,0.0,0.13435127061456703,0,1
2010-05-10,STN006,40.9867876240864,-103.41028731879676,0.0,0.03524553403773396,0,0
2010-05-10,STN007,35.778026603155034,-97.29261630077912,0.0,0.1605568347690115,0,1
2010-05-10,STN008,34.05486810905056,-94.2724984834806,0.0,0.021007741963660793,0,0
2010-05-10,STN009,31.98364250944881,-98.77615538456827,0.0,0.03414780416538958,0,0
2010-05-10,STN010,45.86736571643675,-71.9267681561182,0.0,0.0640269294956962,0,0
2010-05-11,STN001,49.41274376439993,-113.03762482019269,0.0,0.01170827695389786,0,0
2010-05-11,STN002,43.618489980893436,-108.5013580075425,0.0,0.049011721877328975,0,0
2010-05-11,STN003,44.250905574974226,-79.69114614959705,0.588037167266446,0.6430855402722677,1,1
2010-05-11,STN004,43.6915730498995,-84.5146031946246,0.0,0.12055869008352565,0,1
2010-05-11,STN005,34.618544684408,-95.68631596963328,0.0,0.06735296930423743,0,0
2010-05-11,STN006,40.9867876240864,-103.41028731879676,0.0,0.0799690643285671,0,0
2010-05-11,STN007,35.778026603155034,-97.29261630077912,0.0,0.017533933817070812,0,0
2010-05-11,STN008,34.05486810905056,-94.2724984834806,0.0,0.0016052598427068348,0,0
2010-05-11,STN009,31.98364250944881,-98.77615538456827,0.0,0.08311682258285139,0,0
2010-05-11,STN010,45.86736571643675,-71.9267681561182,1.064788585569964,0.9652600894985505,1,1
2010-05-12,STN001,49.41274376439993,-113.03762482019269,0.0,0.25958138384975,0,1
2010-05-12,STN002,43.618489980893436,-108.5013580075425,0.0,0.009146814303302967,0,0
2010-05-12,STN003,44.250905574974226,-79.69114614959705,2.1598236086290514,2.117994947889982,1,1
2010-05-12,STN004,43.6915730498995,-84.5146031946246,0.0,0.09635268294462154,0,0
2010-05-12,STN005,34.618544684408,-95.68631596963328,0.0,0.1823319560786116,0,1
2010-05-12,STN006,40.9867876240864,-103.41028731879676,0.0,0.04517742253136881,0,0
2010-05-12,STN007,35.778026603155034,-97.29261630077912,0.0,0.3672449153961931,0,1
2010-05-12,STN008,34.05486810905056,-94.2724984834806,0.013480020821002756,0.3157261508426363,0,1
2010-05-12,STN009,31.98364250944881,-98.77615538456827,2.7053081393624456,3.1112914359122237,1,1
2010-05-12,STN010,45.86736571643675,-71.9267681561182,0.0,0.06553329900262134,0,0
2010-05-13,STN001,49.41274376439993,-113.03762482019269,0.0,0.12783353618514767,0,1
2010-05-13,STN002,43.618489980893436,-108.5013580075425,0.0,0.039471695723183355,0,0
2010-05-13,STN003,44.250905574974226,-79.69114614959705,0.0,0.035741086028598476,0,0
2010-05-13,STN004,43.6915730498995,-84.5146031946246,2.537629265230484,2.5185531500733704,1,1
2010-05-13,STN005,34.618544684408,-95.68631596963328,0.0,0.044841142381686565,0,0
2010-05-13,STN006,40.9867876240864,-103.41028731879676,0.14298331310477808,0.17726629131697652,1,1
2010-05-13,STN007,35.778026603155034,-97.29261630077912,0.0,0.01145157154619043,0,0
2010-05-13,STN008,34.05486810905056,-94.2724984834806,0.0,0.015347127625388021,0,0
2010-05-13,STN009,31.98364250944881,-98.77615538456827,7.920283749236334,9.126037483406677,1,1
2010-05-13,STN010,45.86736571643675,-71.9267681561182,0.0,0.14658098396406413,0,1
2010-05-14,STN001,49.41274376439993,-113.03762482019269,0.00791751485918036,0.24301501821829982,0,1
2010-05-14,STN002,43.618489980893436,-108.5013580075425,0.0,0.0017334155582792899,0,0
2010-05-14,STN003,44.250905574974226,-79.69114614959705,5.362937091913,5.361123745693073,1,1
2010-05-14,STN004,43.6915730498995,-84.5146031946246,0.0,0.07063403573071447,0,0
2010-05-14,STN005,34.618544684408,-95.68631596963328,0.0,0.01599697883573709,0,0
2010-05-14,STN006,40.9867876240864,-103.41028731879676,1.490581760377066,1.3562205806553702,1,1
2010-05-14,STN007,35.778026603155034,-97.29261630077912,0.0,0.11450196334735288,0,1
2010-05-14,STN008,34.05486810905056,-94.2724984834806,0.0,0.03320909400729527,0,0
2010-05-14,STN009,31.98364250944881,-98.77615538456827,0.0,0.025098529155388006,0,0
2010-05-14,STN010,45.86736571643675,-71.9267681561182,0.0,0.049256364998799804,0,0
2010-05-15,STN001,49.41274376439993,-113.03762482019269,0.0,0.01842036523990113,0,0
2010-05-15,STN002,43.618489980893436,-108.5013580075425,0.0,0.0784496452639318,0,0
2010-05-15,STN003,44.250905574974226,-79.69114614959705,0.0,0.4480751315688618,0,1
2010-05-15,STN004,43.6915730498995,-84.5146031946246,0.0,0.04773239017880402,0,0
2010-05-15,STN005,34.618544684408,-95.68631596963328,0.0,0.0913814334241191,0,0
2010-05-15,STN006,40.9867876240864,-103.41028731879676,0.0,0.004242439775043737,0,0
2010-05-15,STN007,35.778026603155034,-97.29261630077912,0.0,0.07609042712108875,0,0
2010-05-15,STN008,34.05486810905056,-94.2724984834806,0.0,0.10163083918999852,0,1
2010-05-15,STN009,31.98364250944881,-98.77615538456827,0.0,0.06886479463331732,0,0
2010-05-15,STN010,45.86736571643675,-71.9267681561182,0.0,0.016405181606111655,0,0
2010-05-16,STN001,49.41274376439993,-113.03762482019269,0.0,0.053383948608662114,0,0
2010-05-16,STN002,43.618489980893436,-108.5013580075425,2.1702053382881203,2.2586845882474402,1,1
2010-05-16,STN003,44.250905574974226,-79.69114614959705,0.0,0.06962700839031909,0,0
2010-05-16,STN004,43.6915730498995,-84.5146031946246,0.0,0.03281150045433503,0,0
2010-05-16,STN005,34.618544684408,-95.68631596963328,0.0,0.426928812144727,0,1
2010-05-16,STN006,40.9867876240864,-103.41028731879676,0.4699603482609666,0.5225491999344349,1,1
2010-05-16,STN007,35.778026603155034,-97.29261630077912,0.0,0.02563981443629651,0,0
2010-05-16,STN008,34.05486810905056,-94.2724984834806,0.0,0.12114691196637994,0,1
2010-05-16,STN009,31.98364250944881,-98.77615538456827,0.0,0.08158577289208051,0,0
2010-05-16,STN010,45.86736571643675,-71.9267681561182,6.02567285522201,5.234855954898269,1,1
2010-05-17,STN001,49.41274376439993,-113.03762482019269,0.0,0.005899946537614442,0,0
2010-05-17,STN002,43.618489980893436,-108.5013580075425,3.195187938672665,3.1708741075714912,1,1
2010-05-17,STN003,44.250905574974226,-79.69114614959705,0.0,0.016058305577481124,0,0
2010-05-17,STN004,43.6915730498995,-84.5146031946246,0.0,0.0061089701124891135,0,0
2010-05-17,STN005,34.618544684408,-95.68631596963328,0.0,0.05167257776892323,0,0
2010-05-17,STN006,40.9867876240864,-103.41028731879676,0.0,0.007751531397490266,0,0
2010-05-17,STN007,35.778026603155034,-97.29261630077912,0.0,0.021744006007095508,0,0
2010-05-17,STN008,34.05486810905056,-94.2724984834806,0.0,0.09567126116242985,0,0
2010-05-17,STN009,31.98364250944881,-98.77615538456827,0.0009276241344827543,0.0582265240110261,0,0
2010-05-17,STN010,45.86736571643675,-71.9267681561182,0.0,0.03502455021177614,0,0
2010-05-18,STN001,49.41274376439993,-113.03762482019269,0.0,0.018875402003650392,0,0
2010-05-18,STN002,43.618489980893436,-108.5013580075425,0.0,0.3755071421775562,0,1
2010-05-18,STN003,44.250905574974226,-79.69114614959705,0.0,0.20633748086241288,0,1
2010-05-18,STN004,43.6915730498995,-84.5146031946246,0.0,0.13000580799660852,0,1
2010-05-18,STN005,34.618544684408,-95.68631596963328,0.0,0.16713329244009417,0,1
2010-05-18,STN006,40.9867876240864,-103.41028731879676,0.05481568245635566,0.310918772313613,0,1
2010-05-18,STN007,35.778026603155034,-97.29261630077912,2.0797509651355037,2.6000326567542738,1,1
2010-05-18,STN008,34.05486810905056,-94.2724984834806,0.0,0.03647240993326907,0,0
2010-05-18,STN009,31.98364250944881,-98.77615538456827,0.0,0.0054331662210720015,0,0
2010-05-18,STN010,45.86736571643675,-71.9267681561182,0.0,0.10345208136018734,0,1
2010-05-19,STN001,49.41274376439993,-113.03762482019269,0.0,0.03663123984826041,0,0
2010-05-19,STN002,43.618489980893436,-108.5013580075425,1.0964012224159638,1.2953013923625225,1,1
2010-05-19,STN003,44.250905574974226,-79.69114614959705,1.8074478526616522,1.8177229680789186,1,1
2010-05-19,STN004,43.6915730498995,-84.5146031946246,0.0,0.0831822037181837,0,0
2010-05-19,STN005,34.618544684408,-95.68631596963328,0.0,0.00750138982928086,0,0
2010-05-19,STN006,40.9867876240864,-103.41028731879676,0.009665207097441966,0.10658769802375995,0,1
2010-05-19,STN007,35.778026603155034,-97.29261630077912,0.0,0.0898374436859431,0,0
2010-05-19,STN008,34.05486810905056,-94.2724984834806,0.5604632303616164,0.7072045966557239,1,1
2010-05-19,STN009,31.98364250944881,-98.77615538456827,1.0481793819178535,1.454692071100911,1,1
2010-05-19,STN010,45.86736571643675,-71.9267681561182,1.0097240857960108,1.0118885128857287,1,1
2010-05-20,STN001,49.41274376439993,-113.03762482019269,0.0,0.1443096042659362,0,1
2010-05-20,STN002,43.618489980893436,-108.5013580075425,0.0,0.1524393948644428,0,1
2010-05-20,STN003,44.250905574974226,-79.69114614959705,0.4505825731730787,0.7562365787086303,1,1
2010-05-20,STN004,43.6915730498995,-84.5146031946246,0.384986562843988,0.39478034932618766,1,1
2010-05-20,STN005,34.618544684408,-95.68631596963328,0.0,0.03376644087260447,0,0
2010-05-20,STN006,40.9867876240864,-103.41028731879676,0.13286030095229898,0.37076854022085703,1,1
2010-05-20,STN007,35.778026603155034,-97.29261630077912,0.0,0.035604870546727695,0,0
2010-05-20,STN008,34.05486810905056,-94.2724984834806,3.230908329565869,4.014190973364147,1,1
2010-05-20,STN009,31.98364250944881,-98.77615538456827,0.0,0.10478247756858552,0,1
2010-05-20,STN010,45.86736571643675,-71.9267681561182,0.0,0.014801052169923804,0,0
2010-05-21,STN001,49.41274376439993,-113.03762482019269,0.0,0.0789736686121082,0,0
2010-05-21,STN002,43.618489980893436,-108.5013580075425,0.0,0.07662324679747431,0,0
2010-05-21,STN003,44.250905574974226,-79.69114614959705,0.0,0.2099557816931871,0,1
2010-05-21,STN004,43.6915730498995,-84.5146031946246,0.0,0.21055333608447319,0,1
2010-05-21,STN005,34.618544684408,-95.68631596963328,1.1462575793099121,1.332273938684313,1,1
2010-05-21,STN006,40.9867876240864,-103.41028731879676,2.6656931517689806,2.362532303932433,1,1
2010-05-21,STN007,35.778026603155034,-97.29261630077912,1.0409733845887559,1.0425653413209366,1,1
2010-05-21,STN008,34.05486810905056,-94.2724984834806,0.0,0.2135507931459912,0,1
2010-05-21,STN009,31.98364250944881,-98.77615538456827,1.5150980245095025,1.7647640148000217,1,1
2010-05-21,STN010,45.86736571643675,-71.9267681561182,0.0,0.29202057199493314,0,1
2010-05-22,STN001,49.41274376439993,-113.03762482019269,0.0,0.15955309218932884,0,1
2010-05-22,STN002,43.618489980893436,-108.5013580075425,0.0,0.03462163108022974,0,0
2010-05-22,STN003,44.250905574974226,-79.69114614959705,0.0,0.0019378821518414484,0,0
2010-05-22,STN004,43.6915730498995,-84.5146031946246,0.0,0.08046891141987533,0,0
2010-05-22,STN005,34.618544684408,-95.68631596963328,0.19849004689452965,0.2748716949081583,1,1
2010-05-22,STN006,40.9867876240864,-103.41028731879676,0.0,0.11158454108345611,0,1
2010-05-22,STN007,35.778026603155034,-97.29261630077912,1.2912909911611605,1.205433838131832,1,1
2010-05-22,STN008,34.05486810905056,-94.2724984834806,0.0,0.19056305829417408,0,1
2010-05-22,STN009,31.98364250944881,-98.77615538456827,6.016557867744234,6.923022694670309,1,1
2010-05-22,STN010,45.86736571643675,-71.9267681561182,0.0,0.1206063827844305,0,1
2010-05-23,STN001,49.41274376439993,-113.03762482019269,0.0,0.04837199954359925,0,0
2010-05-23,STN002,43.618489980893436,-108.5013580075425,0.0,0.032255668240825056,0,0
2010-05-23,STN003,44.250905574974226,-79.69114614959705,0.0,0.013301241150792082,0,0
2010-05-23,STN004,43.6915730498995,-84.5146031946246,0.0,0.06114096989323292,0,0
2010-05-23,STN005,34.618544684408,-95.68631596963328,0.0,0.023926994036701857,0,0
2010-05-23,STN006,40.9867876240864,-103.41028731879676,0.13970409968531033,0.1332214966788666,1,1
2010-05-23,STN007,35.778026603155034,-97.29261630077912,1.497532609228583,1.447861904269169,1,1
2010-05-23,STN008,34.05486810905056,-94.2724984834806,0.0,0.1913775605852598,0,1
2010-05-23,STN009,31.98364250944881,-98.77615538456827,0.0,0.07361176086751602,0,0
2010-05-23,STN010,45.86736571643675,-71.9267681561182,0.5499120221080991,0.6449674843484849,1,1
2010-05-24,STN001,49.41274376439993,-113.03762482019269,8.365758028589925e-05,0.06738260176676279,0,0
2010-05-24,STN002,43.618489980893436,-108.5013580075425,0.06185133026791385,0.1776929314851338,0,1
2010-05-24,STN003,44.250905574974226,-79.69114614959705,0.0,0.02816001368837694,0,0
2010-05-24,STN004,43.6915730498995,-84.5146031946246,0.0,0.009294091992049757,0,0
2010-05-24,STN005,34.618544684408,-95.68631596963328,0.0,0.02612246162384729,0,0
2010-05-24,STN006,40.9867876240864,-103.41028731879676,0.0,0.023258619009213992,0,0
2010-05-24,STN007,35.778026603155034,-97.29261630077912,0.0,0.1773867817647271,0,1
2010-05-24,STN008,34.05486810905056,-94.2724984834806,0.0,0.35600625666514474,0,1
2010-05-24,STN009,31.98364250944881,-98.77615538456827,0.0,0.14983832824793544,0,1
2010-05-24,STN010,45.86736571643675,-71.9267681561182,0.0,0.06374804743907507,0,0
2010-05-25,STN001,49.41274376439993,-113.03762482019269,0.0,0.1646182391104762,0,1
2010-05-25,STN002,43.618489980893436,-108.5013580075425,0.0,0.10742007279222819,0,1
2010-05-25,STN003,44.250905574974226,-79.69114614959705,0.0,0.027996297887482136,0,0
2010-05-25,STN004,43.6915730498995,-84.5146031946246,0.0,0.0671014925826978,0,0
2010-05-25,STN005,34.618544684408,-95.68631596963328,0.0,0.15348036673699292,0,1
2010-05-25,STN006,40.9867876240864,-103.41028731879676,0.0,0.05214892927023687,0,0
2010-05-25,STN007,35.778026603155034,-97.29261630077912,0.0,0.26969655336968984,0,1
2010-05-25,STN008,34.05486810905056,-94.2724984834806,0.17147937959110388,0.2088203747578822,1,1
2010-05-25,STN009,31.98364250944881,-98.77615538456827,0.09376694377702181,0.16971266358230558,0,1
2010-05-25,STN010,45.86736571643675,-71.9267681561182,0.0,0.048042222440363276,0,0
2010-05-26,STN001,49.41274376439993,-113.03762482019269,0.0852144902376065,0.11005835836558314,0,1
2010-05-26,STN002,43.618489980893436,-108.5013580075425,0.0,0.019642982019479404,0,0
2010-05-26,STN003,44.250905574974226,-79.69114614959705,0.0,0.009709353649654674,0,0
2010-05-26,STN004,43.6915730498995,-84.5146031946246,0.0,0.11986415514091416,0,1
2010-05-26,STN005,34.618544684408,-95.68631596963328,0.0,0.03833789471701367,0,0
2010-05-26,STN006,40.9867876240864,-103.41028731879676,0.0,0.07046356721982053,0,0
2010-05-26,STN007,35.778026603155034,-97.29261630077912,0.0,0.0449621577908384,0,0
2010-05-26,STN008,34.05486810905056,-94.2724984834806,0.0,0.29626835243883654,0,1
2010-05-26,STN009,31.98364250944881,-98.77615538456827,0.0,0.21407939833731052,0,1
2010-05-26,STN010,45.86736571643675,-71.9267681561182,0.0,0.12415026014668984,0,1
2010-05-27,STN001,49.41274376439993,-113.03762482019269,0.0,0.035018215599949346,0,0
2010-05-27,STN002,43.618489980893436,-108.5013580075425,0.05859232591581212,0.17985416185011896,0,1
2010-05-27,STN003,44.250905574974226,-79.69114614959705,0.0,0.014260438786751099,0,0
2010-05-27,STN004,43.6915730498995,-84.5146031946246,0.0,0.039511815088311274,0,0
2010-05-27,STN005,34.618544684408,-95.68631596963328,0.0,0.014690786438403325,0,0
2010-05-27,STN006,40.9867876240864,-103.41028731879676,0.0,0.01980548889826028,0,0
2010-05-27,STN007,35.778026603155034,-97.29261630077912,0.0,0.01826802949645442,0,0
2010-05-27,STN008,34.05486810905056,-94.2724984834806,0.0,0.07936935823166964,0,0
2010-05-27,STN009,31.98364250944881,-98.77615538456827,0.0,0.11554036835538986,0,1
2010-05-27,STN010,45.86736571643675,-71.9267681561182,0.0,0.07293703116195319,0,0
2010-05-28,STN001,49.41274376439993,-113.03762482019269,0.06507947346853646,0.1278391996690081,0,1
2010-05-28,STN002,43.618489980893436,-108.5013580075425,0.0,0.04756311253841322,0,0
2010-05-28,STN003,44.250905574974226,-79.69114614959705,8.890404156752199,8.813335166894996,1,1
2010-05-28,STN004,43.6915730498995,-84.5146031946246,0.0,0.1876803843144238,0,1
2010-05-28,STN005,34.618544684408,-95.68631596963328,0.0002989936002885104,0.18345870867408076,0,1
2010-05-28,STN006,40.9867876240864,-103.41028731879676,0.0,0.21664648697515643,0,1
2010-05-28,STN007,35.778026603155034,-97.29261630077912,0.0011317771480318815,0.037238411994471365,0,0
2010-05-28,STN008,34.05486810905056,-94.2724984834806,0.0,0.06879929195996111,0,0
2010-05-28,STN009,31.98364250944881,-98.77615538456827,0.0,0.0017694113828601585,0,0
2010-05-28,STN010,45.86736571643675,-71.9267681561182,1.5706251142534025,1.4142556414169136,1,1
2010-05-29,STN001,49.41274376439993,-113.03762482019269,0.0,0.05279066592318024,0,0
2010-05-29,STN002,43.618489980893436,-108.5013580075425,0.0,0.01022415207588233,0,0
2010-05-29,STN003,44.250905574974226,-79.69114614959705,7.850154568429905,7.718244827428091,1,1
2010-05-29,STN004,43.6915730498995,-84.5146031946246,0.0,0.028169145556244547,0,0
2010-05-29,STN005,34.618544684408,-95.68631596963328,0.0,0.06407898278768724,0,0
2010-05-29,STN006,40.9867876240864,-103.41028731879676,0.0,0.31518867869220807,0,1
2010-05-29,STN007,35.778026603155034,-97.29261630077912,0.0,0.2455107295463353,0,1
2010-05-29,STN008,34.05486810905056,-94.2724984834806,0.0,0.0047489053966659565,0,0
2010-05-29,STN009,31.98364250944881,-98.77615538456827,0.0,0.01822238591768485,0,0
2010-05-29,STN010,45.86736571643675,-71.9267681561182,0.015888464251529802,0.056416061117442365,0,0
2010-05-30,STN001,49.41274376439993,-113.03762482019269,0.2602642420518048,0.29689905171738923,1,1
2010-05-30,STN002,43.618489980893436,-108.5013580075425,0.0,0.09975787117355217,0,0
2010-05-30,STN003,44.250905574974226,-79.69114614959705,0.7553230873602979,0.7562089331314096,1,1
2010-05-30,STN004,43.6915730498995,-84.5146031946246,0.7156386110506702,0.705175589195304,1,1
2010-05-30,STN005,34.618544684408,-95.68631596963328,0.08820248702363118,0.24684362619006836,0,1
2010-05-30,STN006,40.9867876240864,-103.41028731879676,0.0,0.2583857854775568,0,1
2010-05-30,STN007,35.778026603155034,-97.29261630077912,0.0995268019607545,0.20423244015349598,0,1
2010-05-30,STN008,34.05486810905056,-94.2724984834806,0.0,0.17738444658574087,0,1
2010-05-30,STN009,31.98364250944881,-98.77615538456827,1.1706682769343795,1.38952199360095,1,1
2010-05-30,STN010,45.86736571643675,-71.9267681561182,0.0,0.04939949544850007,0,0
2010-05-31,STN001,49.41274376439993,-113.03762482019269,0.0,0.3172113374319252,0,1
2010-05-31,STN002,43.618489980893436,-108.5013580075425,0.7080251285961003,0.7257381457436982,1,1
2010-05-31,STN003,44.250905574974226,-79.69114614959705,2.041336528516337,2.0648873999397814,1,1
2010-05-31,STN004,43.6915730498995,-84.5146031946246,0.0,0.11657582622795036,0,1
2010-05-31,STN005,34.618544684408,-95.68631596963328,0.0,0.012066624099658469,0,0
2010-05-31,STN006,40.9867876240864,-103.41028731879676,0.0,0.01618143737581459,0,0
2010-05-31,STN007,35.778026603155034,-97.29261630077912,2.2509589740486176,2.2535765529712197,1,1
2010-05-31,STN008,34.05486810905056,-94.2724984834806,0.0411213301084913,0.060346709933361824,0,0
2010-05-31,STN009,31.98364250944881,-98.77615538456827,0.0,0.009631206866918306,0,0
2010-05-31,STN010,45.86736571643675,-71.9267681561182,0.0,0.14327128542740591,0,1
2010-06-01,STN001,49.41274376439993,-113.03762482019269,0.0,0.124732269827029,0,1
2010-06-01,STN002,43.618489980893436,-108.5013580075425,0.0,0.012061325271383549,0,0
2010-06-01,STN003,44.250905574974226,-79.69114614959705,0.0,0.04252678683457098,0,0
2010-06-01,STN004,43.6915730498995,-84.5146031946246,0.0,0.09103109556869646,0,0
2010-06-01,STN005,34.618544684408,-95.68631596963328,0.0,0.04398483073503413,0,0
2010-06-01,STN006,40.9867876240864,-103.41028731879676,0.0,0.32175739100314793,0,1
2010-06-01,STN007,35.778026603155034,-97.29261630077912,3.788661736584594,3.532102132600588,1,1
2010-06-01,STN008,34.05486810905056,-94.2724984834806,0.0,0.030562997801600905,0,0
2010-06-01,STN009,31.98364250944881,-98.77615538456827,0.0,0.05486640581084488,0,0
2010-06-01,STN010,45.86736571643675,-71.9267681561182,0.001123965929209963,0.18597509328389158,0,1
2010-06-02,STN001,49.41274376439993,-113.03762482019269,0.0,0.0242768370913426,0,0
2010-06-02,STN002,43.618489980893436,-108.5013580075425,0.0,0.06260405671135232,0,0
2010-06-02,STN003,44.250905574974226,-79.69114614959705,2.952316223011673,3.1463513996534425,1,1
